text,label_id,label_name
"[Impact of different antithrombotic therapy strategy on prognosis in coronary heart disease patients combining with atrial fibrillation: a meta analysis]. Objective: To evaluate the impact of various anticoagulation antiplatelet therapy strategies on the prognosis of patients with coronary heart disease combining with atrial fibrillation. Methods: Present meta analysis was performed according to search results on English EMBASE database by computer retrieval, Pubmed, the Cochrane Central Register of Control",2,心血管
"[Meta-analysis on efficacy and safety of Shenmai injection in treatment of coronary heart disease]. To evaluate the efficacy and safety of Shenmai injection in the treatment of coronary heart disease (CHD). CNKI (1979 to December 2011), VIP (1989 to December 2011), and Wanfang Data (1987 to December 2011) were retrieved for literatures concerning randomized controlled trials of Shenmai injection in the treatment of coronary heart disease. Their quality was assessed by the Jadad scale. Review Manager 5.0 and",2,心血管
"Complete mitochondrial genome sequence of a coronary heart disease model rat strain (Muridae; Rattus). We sequenced the complete mitochondrial genome sequencing of an important coronary heart disease model inbred rat strain for the first time. The total length of the mitogenome was 16,308 bp with 13 protein-coding genes, 2 ribosomal RNA genes, 22 transfer RNA genes. Animals; Base Composition; Coronary Disease; Disease Models, Animal; Genome Size; Genome, Mitochondrial; Mitochondria; Rats; Sequence Analysis,",2,心血管
"Expression of autophagy related gene 5 and cyclin E in coronary heart disease and its clinical significance. To explore the expression of autophagy related genes 5 (ATG5) and cyclin E in coronary heart disease (CHD) and its clinical significance. From April 2018 to August 2018, 80 patients diagnosed with CHD in the Second Xiangya Hospital, Central South University were selected as an observation group, and another 80 healthy subjects were selected as a control group. The expression of ATG5 and cyclin E mRNA",2,心血管
"[Effect of Trichosanthis Pericarpium extract on bile acid metabolism in coronary heart disease model rats]. This study aims to explore the potential mechanism of action of Trichosanthis Pericarpium(TP) in improving coronary heart disease(CHD) based on a CHD rat model and metabolomics. The rat model of CHD was built by subcutaneous injection of high-fat diet combined with isoprenaline hydrochloride(ISO). To compare the expression level of lactate dehydrogenase, cardiac troponin Ⅰ(cTnⅠ), creatine kinase-MB(CK",2,心血管
"[Correlation between estrogen levels and coronary heart disease with kidney deficiency and intervention effect of kidney-tonifying traditional Chinese medicine]. With the process of urbanization and population aging in China, the burden of cardiovascular disease and the incidence of coronary heart disease among postmenopausal women have greatly increased. Studies have found that the incidence of coronary heart disease in postmenopausal women is closely related to the level of estrogen, but there are still d",2,心血管
"[Correlation between Serum Homocysteine Level, MTHFR Gene Polymorphism and Patients with Hematological Diseases Complicated with Coronary Heart Disease]. To observe the expression level of serum homocysteine (Hcy) and methylenetetrahydrofolate reductase (MTHFR) gene polymorphism in patients with hematological diseases complicated with coronary heart disease, and analyze the relationship between serum Hcy level, MTHFR gene polymorphism and coronary heart disease. The medical records of 80 patients with coron",2,心血管
"[Association of Serum Uric Acid Level with Coronary Heart Disease in Men and Women]. Objective To explore the relationship between serum uric acid (SUA) level and coronary heart disease(CHD) in male and female patients. Methods A total of 760 hospitalized patients undergoing coronary angiography in our department from June 2013 to June 2017 were enrolled. Gensini score was calculated according to the result of coronary angiography,and SUA was tested.Patients were divided according to SUA quartiles. The rela",2,心血管
"[Advances in research on hypolipidemic mechanism of phytosterols]. Hyperlipidemia,as one of the severe risk factors of cardiovascular disease,could easily trigger atherosclerosis,coronary heart disease,peripheral vascular disease,pancreatitis,etc.,and could also increase the incidence of type 2 diabetes and fatty liver disease. Improving dyslipidemia could slow down the progression of atherosclerosis and reduce the risk of coronary heart disease. This is of great importance for prevention and treatment of c",1,内分泌代谢
"[Retrospective cross-sectional survey of clinical characteristics and syndrome elements distribution at different stages of coronary heart disease]. The clinical data of coronary heart disease(CHD) patients treated in the First Affiliated Hospital of Guangzhou University of Chinese Medicine and Shenzhen Hospital of Integrated Traditional Chinese and Western Medicine from January 2022 to March 2023 were retrospectively collected. This study involved the descriptive analysis of demographic characteristics, cl",2,心血管
"[Introduction on ""case-sibling control design""]. To introduce the design and statistical methods of case-sibling control design and to analyze the published data. Data from an association study between the coronary heart disease and methylenetetrahydrofolate reductase gene C677T polymorphism was analyzed by the sib transmission/disequibrium test (s-TDT) and the sibship disequilibrium (SDT) methods. Using s-TDT method, Z value was 0.27 with P > 0.05. The result of SDT method showed that chi-square was 0.31 w",2,心血管
"[Network Meta-analysis of Chinese patent medicines in treatment of coronary heart disease complicated with heart failure]. The efficacy and safety of different Chinese patent medicines in the treatment of coronary heart disease complicated with heart failure were evaluated by network Meta-analysis. The randomized controlled trial(RCT) of Chinese patent medicines for coronary heart disease complicated with heart failure was retrieved from CNKI, Wanfang, VIP, SinoMed, PubMed, Web of Science, EMbase, and Cochr",2,心血管
"[Gap junctions, connexins and sudden death caused by coronary heart disease]. Gap junctions construct hydrophilic trans-membrane channels which adjust the intercellular communication of chemistry and electricity. In the heart, individual cardiac myocytes are linked by gap junctions. These junctions form low resistance pathways along which the electrical impulse flows rapidly and repeatedly between all the myocardium, ensuring their synchronous contraction. In recent years, some researchers have found that c",2,心血管
"[Integrated strategy for biomarkers of stable coronary heart disease with phlegm and blood stasis syndrome based on RNA-seq and network pharmacology]. This study aimed to analyze the biological foundation and biomarkers of stable coronary heart disease(CHD) with phlegm and blood stasis(PBS) syndrome based on RNA-seq and network pharmacology. Peripheral blood nucleated cells from five CHD patients with PBS syndrome, five CHD patients with non-PBS syndrome, and five healthy adults were collected for RNA-seq. ",2,心血管
[Association between tumor necrosis factor-beta polymorphisms and coronary heart disease in a Chinese population]. To investigate the association between tumor necrosis factor-beta (TNF-beta) gene polymorphisms and coronary heart disease (CHD). Polymerase chain reaction-restriction fragment length polymorphism (PCR-RFLP) and sequence specific primer-PCR (PCR-SSP) were used for the detection of TNF-beta genotype in 210 patients with CHD and 186 healthy controls. The serum TNF-beta levels were measured by enz,0,肿瘤学
"[Syndrome differentiation and treatment of coronary heart disease combined with anxiety and depression from stages of phlegm, blood stasis, and toxic pathogen based on theory of ""coexistence of diseases and depression syndromes""]. Depression syndromes(anxiety and depression), as typical psychological disorders, often coexist with and mutually influence coronary heart disease(CHD). They constitute a psycho-cardiology disease involving both the blood vessels of the heart and the spirit of the heart. Based on ",2,心血管
"[Pharmacoeconomic evaluation of Shexiang Tongxin Dropping Pills combined with conventional Western medicine treatment for coronary heart disease by Markov model]. This research was to evaluate the economics of Shexiang Tongxin Dropping Pills combined with conventional therapy for patients with coronary heart disease(CHD) in Chinese medical environment. From the perspective of medical insurance, a Markov model was established in this study based on the results of Meta-analysis comparing the effectiveness and",2,心血管
"[Efficacy and mechanism of Xuefu Zhuyu Decoction on model rats of coronary heart disease with heart blood stasis syndrome based on metabolomics]. This study investigated the effects of Xuefu Zhuyu Decoction on myocardial metabolites in a rat model of coronary heart disease with heart blood stasis syndrome and explored the therapeutic mechanism of blood circulation-promoting and blood stasis-removing therapy. SD rats were randomly divided into a sham operation group, a model group, a Xuefu Zhuyu Decoction gr",2,心血管
"[Research advances in mechanism of lipid infiltration of coronary heart disease and simultaneous treatment of phlegm and blood stasis based on phlegm-blood stasis correlation theory]. Atherosclerosis(AS) is the key pathological basis of coronary heart disease(CHD), and lipid infiltration is a classical theory to explain the pathological mechanism of AS. The theory highlights that the occurrence and development of AS are closely related to abnormal lipid metabolism, with the essence of the pathological react",1,内分泌代谢
"[Clinical evaluation of risk factors for coronary heart disease]. To explore the relationship between risk factors for coronary heart disease (CHD) and coronary artery lesions. Potential risk factors were studied in 341 patients underwent coronary angiography. (1) Coronary angiography showed coronary artery lesions in 214 patients (lesion group), and no lesion in 127 patients (non-lesion group). There was significant difference in age, past history of diabetes, family history of CHD, smoking history, high-d",1,内分泌代谢
"[Advances in genome-wide association study of coronary heart disease]. As a new effective strategy for researching complex diseases, genome-wide association study (GWAS) has being developed rapidly in recent years worldwide. The world genomic study has been taken into a new stage, since a series of disease related genes or variants have been identified by GWAS strategy. Coronary heart disease (CHD) is a complex disease that is caused by both environmental and genetic factors, and has become one of the leadi",2,心血管
[Current status of blood pressure control in patients with coronary heart disease]. To evaluate the level of blood pressure control in patients with coronary heart disease (CHD) of China in order to provide guidance for the prevention and treatment of CHD. The patients with CHD were retrospectively collected from 2011~2014 in PLA General Hospital and Hainan Branch Hospital. Then analyzed the difference of blood pressure compliance rate between different surgical methods percutaneous coronary intervention (P,2,心血管
"[Biological function of intercellular adhesion molecule-1 gene in coronary heart disease and its mediated primary regulatory network: a literature based secondary analysis]. To explore the biological function of intercellular adhesion molecule-1 (ICAM-1) gene in coronary heart disease (CHD) and to establish a primary regulatory network mediated by ICAM-1 gene. The databases were searched from January 1st 2006 to December 31st 2018, including Wanfang, CNKI, VIP, Google scholar and PubMed databases for publis",2,心血管
"[Plasma level of RBP4 in patients with coronary heart disease and the effect of hyperinsulinemia]. To evaluate the change of plasma level of retinol binding protein 4 (RBP4) in patients with coronary heart disease, and to explore the effect of hyperinsulinemia. This study was carried out at Xiangya Hospital of Central South University, China, from September 2009 to May 2010. Thirty patients with coronary artery disease (the CAD group) were confirmed by coronary angiography, 29 patients with CAD plus hyperin",1,内分泌代谢
"[Brief history of percutaneous coronary intervention]. Percutaneous coronary intervention (PCI) is that delivering balloon catheter and/or equipment such as a stent to the target coronary artery bypass peripheral artery, at the same time, expanding and opening the stenosis of coronary artery. Through several decades of development, PCI has become a most effective way to rescue patients with coronary heart disease and become one of the biggest advances in the field of heart disease. Because of the developmen",2,心血管
"[Relationship between Ghrelin polymorphism and serum lipoprotein levels in Han Chinese with or without coronary heart disease risk factors]. To investigate the relationship between polymorphism of Ghrelin gene and serum levels of lipoprotein in Han Chinese with or without coronary heart disease (CHD) risk factors. PCR restriction fragment length polymorphism assay was used to detect the distribution of genotypes of Ghrelin gene in 225 Han Chinese (40 to 69 years-old) with CHD risk factors, 78 subjects witho",2,心血管
"[Correlation between polymorphisms in the coagulation factor VII gene hypervariable region 4 site and the risk of coronary heart disease in population with different ethnic backgrounds: a Meta-analysis]. To assess the correlation between polymorphisms in the coagulation factor VII (F VII)gene hypervariable region 4 (HVR4)site and risk related to coronary heart disease (CHD)in different ethnic populations, especially the Asian populations. Publications up to April 2013, from CBM, CNKI, Wanfang Database,VIP, ",2,心血管
"[Advances in risk prediction model of disease and syndrome combination and concept of construction of risk prediction model for in-stent restenosis after PCI]. Traditional Chinese medicine(TCM) has its unique understanding of the etiology, pathogenesis, and risk factors of di-seases, and is advantageous in the study of risk prognosis.First recorded in Huangdi's Internal Classic, the TCM theory of treating di-sease before its onset has a long history.Supplemented and improved by the later generations of doct",5,中医药
"[Relationship between obstructive sleep apnea and coronary artery stenosis, myocardial injury and cardiac structure and function in coronary heart disease patients]. Objective: To further investigate the relationship between sleep apnea and coronary heart disease. Obstructive sleep apnea (OSA) is associated with various cardiovascular diseases including coronary heart disease. Moderate to severe OSA patients are prone to more severe coronary stenosis. We combined the serological indicators, echocardiography",2,心血管
"[Association between hypothyroidism and sleep breathing disorders in patients with coronary heart disease]. Objective: To explore the association between hypothyroidism and sleep breathing disorders in patients with coronary heart disease (CHD). Methods: A total of 784 patients with CHD were consecutively enrolled at the Emergency & Critical Care Center of Beijing Anzhen Hospital from June 2015 to May 2017. According to thyroid function test results, patients were divided into hypothyroidism group (79 cases",1,内分泌代谢
"[Fibroblast growth factor 21 plays a protective role in cardiovascular diseases by inducing autophagy]. Fibroblast growth factor 21 (FGF21) is a growth factor with endocrine function in the fibroblast growth factor family. Previous reports have shown that FGF21 is involved in the regulation of energy metabolism and plays a protective role in cardiovascular diseases such as coronary heart disease, diabetes, non-alcoholic fatty liver disease and so on. Recent studies have found that FGF21 can induce autophagy",1,内分泌代谢
"[Association between To investigate the association between methylation levels of tumor suppressing subtransferable candidate 1 (TSSC1) and melanophilin (MLPH) genes in peripheral blood and coronary heart disease (CHD) in Chinese population. This case-control study was conducted in 86 CHD patients and 95 healthy individuals, whose methylation levels of TSSC1 and MLPH genes in peripheral blood were determined using mass spectrometry. Mann-Whitney U test was used to compare the methylation levels in different",0,肿瘤学
"[Current status and influence factors of ACEI/ARB application in elderly coronary heart disease outpatients complicated with diabetes mellitus in China]. Objective: To investigate the current status and influence factors of ACEI/ARB application in elderly coronary heart disease outpatients complicated with diabetes mellitus in 21 provinces of China. Methods: In this multicenter, non-intervention and cross-sectional survey, the elderly coronary heart disease patients aged 60 years or over were recruited from",1,内分泌代谢
"[Serum annexin A2 level is significantly elevated in patients with coronary heart disease]. To analyze the correlation of annexin A2 with coronary atherosclerotic heart disease (CAD) and the severity of CAD. We collected data from a total of 200 inpatients admitted in our department between August, 2017 and August, 2019. According to the. of coronary angiography, the patients were divided into CAD group (n=150) and non-CAD (n=50), and the CAD patients was further divided, according to their clinical stabili",2,心血管
"[Coronary characteristics of young smokers with coronary heart disease and the effects of tobacco control on smoking cessation]. Coronary features of young smokers and non-smokers with coronary heart disease were compared and the effect of tobacco control education was analyzed. A total of 160 young patients (14 - 35 years old) diagnosed with coronary heart disease by coronary angiography were included in this study, patients were followed up for 3 months. There were 118 smokers and 42 non-smokers, smokers ",2,心血管
"[Clinical observation of postprandial hypotension in patients with hypertensive and coronary heart disease]. Objective: To explore the prevalence and clinical characteristics of postprandial hypotension(PPH) in patients with essential hypertension and coronary heart disease. Methods: A total of 197 patients with essential hypertension and coronary heart disease, who had been treated in the First Department of Cardiology of the Second Hospital of Hebei Medical University from December, 2013 to December, 2014",2,心血管
[Evaluation of diagnostic efficacy of artery elasticity and endothelial function indexes for coronary heart disease with blood stasis syndrome in postmenopausal women by Logistic regression combined with ROC curve model]. The present study explored the correlation of coronary heart disease(CHD) with blood stasis syndrome in postmenopausal women with artery elasticity and endothelial function indexes and evaluated the diagnostic efficacy of the prediction model via logistic regression and receiver operating ,2,心血管
"[A deep-learning model for the assessment of coronary heart disease and related risk factors via the evaluation of retinal fundus photographs]. Objective: To develop and validate a deep learning model based on fundus photos for the identification of coronary heart disease (CHD) and associated risk factors. Methods: Subjects aged>18 years with complete clinical examination data from 149 hospitals and medical examination centers in China were included in this retrospective study. Two radiologists, who were no",2,心血管
"[Dendritic cells and coronary collateral circulation in coronary heart disease]. To determine the relationship between the number,phenotype and functional status of dendritic cells (DCs) and coronary collateral circulation (CCC) in coronary heart disease (CHD). Forty patients with severe coronary stenosis were recruited and divided into a CCC formation group (Group A, n=22) and a non-CCC formation group (Group B, n=18). Density gradient centrifugation was applied to separate the mononuclear cells (MNCs) fro",2,心血管
[Network Meta-analysis of oral Chinese patent medicines in treating type 2 diabetes mellitus complicated with angina pectoris of coronary heart disease]. Bayesian network Meta-analysis was employed to compare the efficacy of different oral Chinese patent medicines in treating type 2 diabetes mellitus with angina pectoris of coronary heart disease. Randomized controlled trial(RCT) of oral Chinese patent medicines in treating type 2 diabetes mellitus complicated with angina pectoris of coronary heart disease ,1,内分泌代谢
"[Risks factors for death among COVID-19 patients combined with hypertension, coronary heart disease or diabetes]. The pathogenesis of myocardial injury upon corona virus disease 2019 (COVID-19) infection remain unknown,evidence of impact on outcome is insufficient, therefore, we aim to investigate the risk factors for death among COVID-19 patients combined with hypertension, coronary heart disease or diabetes in this study. This was a single-centered, retrospective, observational study. Patients of Sino-Fre",1,内分泌代谢
"[Analysis on the correlation between SF-36 and QOL-35 in patients and coronary artery disease]. To analyze the correlation between SF-36 and QOL-35 and the consistency of the two kinds of life-quality questionnaires when evaluating the quality of life in patients with coronary heart disease. 781 in-hospital-patients, who underwent coronary angiography from June 2008 to April 2009, were included in this study. Quality of life was measured by the Chinese versions of SF-36 and QOL-35. Demographic and clinical ",2,心血管
[Comparison of off-pump coronary artery bypass grafting alone or combined with mitral valve plasty for coronary heart disease with moderate ischemic mitral insufficiency]. Objective: To compare the efficacy of off-pump coronary artery bypass grafting (CABG) or CABG plus mitral valve plasty (MVP) in patients with coronary heart disease complicated with moderate ischemic mitral insufficiency. Methods: The clinical data of 1 050 patients with coronary heart disease complicated with moderate ischemic mitral ins,2,心血管
"[Value of ceramide in the diagnosis and risk prediction of coronary artery disease]. Objective: To evaluate the clinical values of 4 types of ceramides (Cer1, Cer2, Cer3, Cer4) in the coronary artery stenosis, clinical diagnosis and risk prediction. Methods: A total of 890 patients with coronary heart disease (CHD) in Beijing Anzhen Hospital between March 2018 and August 2018 were enrolled. The relationships between different degrees of coronary artery stenosis and ceramide levels was investigated. Diagnost",2,心血管
"[Relationship between cardiopulmonary exercise testing and the prognosis of cardiovascular disease in coronary heart disease patients]. Objective: To investigate the predictive value of cardiopulmonary exercise test (CPET) indexes for major adverse cardiovascular events (MACE) in patients with coronary heart disease (CHD). Methods: This study was a retrospective cohort study. CHD patients were consecutively enrolled who procedure CPET before discharge from the Department of Cardiology, General Hospital of N",2,心血管
"[Association study between TNFSF4 and coronary heart disease]. Previous studies suggest that TNFSF4 is a susceptibility gene of atherosclerosis. But case-control association analysis in Swedish population and German population provided inconsistent, even opposite results. In order to explore the relationship between this gene and coronary heart disease (CHD) in Chinese Han population, we collected 498 cases and 509 controls from Qilu hospital of Shandong University and analyzed the association between five ",2,心血管
"[Network Meta-analysis of Yiqi Huoxue Chinese patent medicine for coronary heart disease with angina pectoris]. To assess the clinical efficacy of Yiqi Huoxue Chinese patent medicine for coronary heart disease with angina pectoris by using network Meta-analysis method. The relative randomized controlled trials( RCTs) of Yiqi Huoxue Chinese patent medicine for coronary heart disease with angina pectoris were retrieved from China National Knowledge Infrastructure( CNKI),Wan Fang,VIP and Chinese Biomedical Lit",2,心血管
"[Combined surgical intervention treatments for lung cancer and coronary heart disease patients]. The number of patients with both lung cancer and coronary heart disease has increased for the last ten years. The aim of this study is to analyze the outcome of the combined treatment of radical surgery and off-pump coronary artery bypass grafting (OPCABG) for patients with both lung cancer and coronary heart disease. The clinical data of 18 patients (16 males and 2 females, mean age of 66.11 years) with both lu",0,肿瘤学
"[Heritability of coronary heart disease, based on the data from the Chinese adult twins]. Objective: To analyze the heritability of coronary heart disease (CHD) among the Chinese twin adults. Methods: A total of 20 477 same-sex twin pairs aged 25 years and older from the Chinese National Twin Registry were interviewed. Structure equation model was used to estimate the heritability of CHD. Results: After adjusting for age and gender, the overall heritability of CHD was 0.75(0.68-0.81). Stratified analyses sh",2,心血管
"[Gene-body mass index interaction on coronary heart disease in Chinese adult twins]. Objective: To explore the gene-body mass index (BMI) interaction on coronary heart disease (CHD) in the Chinese adult twins. Methods: A total of 20 340 same-sex twin pairs registered in the Chinese National Twin Registry (CNTR) were enrolled in this study. Classical twin structure equation model was used to estimate the gene-BMI interaction on CHD. Results: After adjusting for age, we found that genetic variance of CHD diff",2,心血管
"[Progress in genetic and epigenetic research on in-stent restenosis after percutaneous coronary interventions]. Coronary heart disease is one of the most important causes of death in human, and consumes vast medical resources. Percutaneous coronary intervention (PCI) has been a significant breakthrough for its treatment. However, clinical application has been hampered by in-stent restenosis (ISR). Although drug eluting stent (DES) has reduced the occurrence of restenosis, incidence of ISR is still about 5% ",2,心血管
"[Current status of randomized controlled trials of traditional Chinese medicine in treating coronary heart disease with angina pectoris after percutaneous coronary intervention]. This study systematically reviewed the randomized controlled trial(RCT) of traditional Chinese medicine(TCM) treatment of coronary heart disease patients with angina pectoris after percutaneous coronary intervention(PCI). The basic elements of these RCTs, including sample size and estimation method, randomizing scheme, allocation c",2,心血管
"[Preface for special issue on microbiome and human health]. Human microbiome is comprised of symbiotic microorganisms in the human body, whose dynamic balance is closely related to human health, and is recognized as important ""organs"" that can regulate immunity, metabolism and other aspects in human body, and is associated with functions of many organs including lung, intestine, vagina and brain, becoming a potential target for the treatment of cancer, coronary heart disease, neurological diseases and other",0,肿瘤学
"[Study on the correlation between coronary heart disease and chronic periodontitis]. To explore the correlation between angiographically-defined coronary heart disease (CHD) and chronic periodontitis (CP). 277 cases with CHD (case group) and another 238 with no agiographic evidence of CHD (control group) were compared on their traditional cardiovascular risk factors, as: oral health status and probing depth, clinical attachment level, gingival recession, as well as number of missing teeth. Other related ris",2,心血管
"[The level of thyroid stimulating hormones in different gender and age and the association with the risk of coronary heart disease in cohort population]. Objective: To analyze the thyroid stimulating hormone (TSH) levels in different genders and ages, and the association between TSH level and the risk of coronary heart disease. Methods: The baseline survey was conducted using a multi-stage cluster random sampling method from September to December 2015, in Jurong City, Jiangsu Province. A total of 10 703 par",1,内分泌代谢
"[Comparison of 4 types of coronary heart disease model of Qi-deficiency and blood-stasis syndrome in rats]. This paper was aimed to establish a method for coronary heart disease in rats with Qi-deficiency and blood stasis of the stable by comparing different model establishment methods (L group: ligation of coronary artery, EL group: exercise fatigue combine ligation of coronary artery, DL group: diet combine ligation of coronary artery, DEL group: diet, exercise fatigue combine ligation of coronary artery)",2,心血管
"[Research progress on the relationship between the gut microbiota dysbiosis and sepsis-induced cardiomyopathy]. Sepsis is a life-threatening organ dysfunction caused by the host's dysfunctional response to infection. Sepsis-induced cardiomyopathy (SICM), as a serious complication of sepsis, is an acute reversible cardiac dysfunction syndrome unrelated to myocardial ischemia, which affects the outcome and prognosis of sepsis. As a complex microbial system, gut microbiota has been confirmed to be involved in ",2,心血管
"[Interaction between long noncoding RNA and environmental factors on coronary heart disease]. To investigate the role of leukocyte long noncoding RNA(lncRNA) and environmental factors on coronary heart disease(CHD). A case-control study was conducted in a hospital in Fuzhou City by using stratified random sampling method during March 2015 and December 2017. The related surveys included questionnaire investigation, physical examination and laboratory detection. And real-time fluorescence quantitative PCR was",2,心血管
"[Research progress on the mechanism of acupuncture for improving myocardial ischemia in coronary heart disease]. Coronary heart disease (CHD) is a common and frequently occurring disease in clinical practice. As an adjunctive therapy, acupuncture can effectively improve the clinical symptoms of CHD, reduce the frequency and duration of angina attacks, decrease adverse cardiovascular events, and improve patients' quality of life. Myocardial ischemia is the core pathological mechanism of CHD. In this paper, w",2,心血管
"[High performance liquid chromatography combined with the 2,2'-dithiodipyridine derivatization reaction for determination of different types of free thiols in human serum and analysis of their relationship with coronary heart disease]. Oxidative stress, which is characterized by an imbalance between antioxidants and free radicals, plays a pivotal role in the pathogenesis of coronary heart disease, a common and serious cardiovascular condition, and contributes significantly to its development and progression",2,心血管
"[Treating coronary heart disease by acupuncture at neiguan (PC6) and xinahu (BL15): an efficacy assessment by SPECT]. To evaluate the clinical efficacy of acupuncture combined single photon emission computed tomography (SPECT) in treating coronary heart disease (CHD) and its effect on the myocardial ischemia/perfusion and the recovery of heart functions. Totally fifty-nine patients with confirmed CHD were randomly assigned to two groups, the acupuncture group (32 cases) and the nitroglycerine group (27 case",2,心血管
Evaluation of myocardial perfusion and systolic function in patients with coronary heart disease by myocardial contrast echocardiography and 2-dimensional speckle tracking imaging. The high prevalence and high fatality rate of coronary heart disease seriously endanger the safety of human life. The key to its treatment is to restore the perfusion of the narrowed coronary arteries as soon as possible. Two-dimensional echocardiography is limited for assessment of postoperative myocardial function. Myocardial c,2,心血管
"[Efficacy of ACEI in the treatment of hypertension and the effect of secondary prevention in patients complicated with coronary heart disease and stroke]. To investigate the efficacy of ACEI drugs in the treatment of hypertension patients and the effect of two levels of prevention of hypertension complicated with coronary heart disease and stroke. 210 cases of hypertension patients in our hospital from January 2012 to December 2015 were randomly divided into experimental group and control group, 105 cases i",2,心血管
"[Relationship between Chinese medicine syndrome and serum level of high-sensitivity C-reactive protein in patients with stable coronary heart disease]. To study the relationship between Chinese medicine syndrome and serum level of high-sensitivity C-reactive protein (hs-CRP) in patients with stable coronary heart disease (CHD). Serum hs-CRP level was determined in 346 patients with stable CHD, whose diagnoses were confirmed by coronary angiography, and the correlation between patients' syndrome and serum hs",2,心血管
"[Community nursing intervention in population with high-risk coronary heart disease in Hengyang]. To explore the effect of community nursing intervention on awareness regarding primary prevention knowledge, self-management, and risk factors for coronary heart disease (CHD) in Hengyang City, Hunan Province. A total of 120 individuals at high risk of CHD were recruited and divided into a control group and an intervention group. The intervention group was given the health knowledge lecture and individual commu",2,心血管
"[Investigation of the impact of the deep learning based CT fractional flow reserve on clinical decision-making and long-term prognosis in patients with obstructive coronary heart disease]. Objective: To investigate the impact of the deep-learning-based CT fractional flow reserve (CT-FFR) on clinical decision-making and long-term prognosis in patients with obstructive coronary heart disease. Methods: In this single-center retrospective cohort study, consecutive patients with obstructive coronary heart diseas",2,心血管
"[Association of APOA5 gene single nucleotide polymorphism with levels of lipids and coronary heart disease in Chinese]. To investigate the single nucleotide polymorphism 4 (SNP4) of the apolipoprotein A5 (APOA5) gene possible association with coronary heart disease(CHD) and its distribution of in Chinese Han population. APOA5 SNP4 genotyping was performed using polymerase chain reaction and Hae III restriction fragment length polymorphism analysis. APOA5 allelic frequencies of T, C were 0.435, 0.565 and 0.3",1,内分泌代谢
"[Exploration of TCM syndrome differentiation of coronary heart disease and coronary arteriography]. Coronary arteriography (CAG) examination is the widely accepted gold standard for diagnosis of coronary heart disease (CHD) nowadays. In order to explore the situation and value of CAG applied in TCM syndrome differentiation of CHD, and to facilitate the research on disease-syndrome diagnosis of CHD in integrated traditional Chinese and Western medicine (ICWM), the relationship between coronary arterial patho",2,心血管
[Correlation of IL-1beta-511 and IL-1RN VNTR gene polymorphism to coronary heart disease: a meta-analysis]. To evaluate the correlation between the gene polymorphism of IL-1beta-511 or IL-1RN VNTR and the risk of coronary heart disease (CHD). The patient-control studies on the association of IL-1=-511 or IL-1RN VNTR gene polymorphism with the risk of CHD were searched according to the inclusion criteria. Heterogeneity tests were conducted for the data from each study before Meta-analysis. For the 7 studies ,2,心血管
[The relationship between adiponectin and coronary heart disease metabolic risk factors in non-diabetic male patients]. To investigate the correlation between adiponectin and metabolic risk factors of coronary heart disease in non-diabetic male patients. 215 non-diabetic males aged (59 +/- 9) underwent coronary angiography (CAG) and then divided into coronary heart disease group (n = 127) and control group (n = 88) according to the CAG results. The anthroposomatologic parameters were measured. Blood sugar a,1,内分泌代谢
"[Connotation of deficiency-induced chest impediment and Renshen Decoction based on severe cases and modern pathophysiological mechanisms and its application in treatment of coronary heart disease, rheumatic heart disease, heart failure, hypotension, pulmonary arterial hypertension, and other critical illnesses]. Renshen Decoction is derived from the Synopsis of the Golden Chamber and is also known as Lizhong Pills or Lizhong Decoction, with the effects of warming the middle, dispelling cold, tonifying Qi, a",2,心血管
"[Application and Effect of Patient Portal System in the Remote Management of Chronic Diseases for Older Adults With Coronary Heart Disease]. To investigate the application of personal health record (PHR) and chronic disease management platform established on the basis of patient portal system (PPS) in managing older adults with coronary heart disease and to examine the effect on patients' self-care ability, coping mode, and quality of life. A total of 532 elderly patients with coronary heart disease were in",2,心血管
"[Levels of IL-8,IL-10 in patients with chronic periodontitis and coronary heart disease]. To detect the level of interleukin-8 (IL-8) and interleukin-10 (IL-10) in serum and gingival crevicular fluid in patients with chronic severe periodontitis (CP) and coronary heart disease (CHD) and investigate the relationship between CP and CHD. Thirty patients with CHD and CP(group A), twenty-five patients with only CP(group B) and thirty healthy controls (group C) were included in this study. Gingival crevicular flu",2,心血管
"[Intervention effect of Chuanxiong-Chishao herb pair on circRNA/lncRNA expression profile in a myocardial infarction-atherosclerosis model]. This study aimed to explore the intervention effect of Chuanxiong-Chishao herb pair(CX-CS) on a myocardial infarction-atherosclerosis(MI-AS) mouse model and investigate its effect on the expression profile of circular RNAs(circRNAs)/long non-coding RNAs(lncRNAs) in ischemic myocardium and aorta. Sixty male ApoE~(-/-) mice were randomly assigned to a model group, high-,",2,心血管
"[Correlation between elevation of brachial artery pulse pressure increased and coronary heart disease in different genders]. Objective: To explore the relationship between elevation of brachial pulse pressure and coronary heart disease in different genders. Methods: A total of 5 116 inpatients with suspected stable coronary heart disease were consecutively enrolled from December 2011 to June 2017 in the Affiliated Hospital of Chengde Medical College, and divided into coronary heart disease group (n=3 694) a",2,心血管
